raspberry (raspbian9.13)
========================
Total: 475 (High:73 Medium:290 Low:49 ?:63), 3/475 Fixed, 574 installed, 6 exploits, 0 modules, en: 12, ja: 4 alerts

+---------------------+------+--------+-----+---------------+---------+---------------------------------------------------+
|       CVE-ID        | CVSS | ATTACK | POC |     CERT      |  FIXED  |                        NVD                        |
| CVE-2005-1119       |  2.1 |  AV:L  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2005-1119    |
| CVE-2007-3719       |  2.1 |  AV:L  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2007-3719    |
| CVE-2008-2544       |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2008-2544    |
| CVE-2011-4116       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2011-4116    |
| CVE-2011-4915       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2011-4915    |
| CVE-2011-4917       |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2011-4917    |
| CVE-2019-14855      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14855   |
| CVE-2019-15795      |  0.0 |        |     |               |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2019-15795   |
| CVE-2019-15796      |  0.0 |        |     |               |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2019-15796   |
| CVE-2019-20794      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20794   |
| CVE-2019-20807      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20807   |
| CVE-2019-20838      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20838   |
| CVE-2019-20907      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20907   |
| CVE-2019-20908      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20908   |
| CVE-2019-9674       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9674    |
| CVE-2020-0030       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-0030    |
| CVE-2020-0067       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-0067    |
| CVE-2020-10029      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10029   |
| CVE-2020-10704      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10704   |
| CVE-2020-10730      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10730   |
| CVE-2020-10745      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10745   |
| CVE-2020-10760      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10760   |
| CVE-2020-11008      |  0.0 |        |     |               |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11008   |
| CVE-2020-11656      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11656   |
| CVE-2020-11725      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11725   |
| CVE-2020-12062      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12062   |
| CVE-2020-12655      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12655   |
| CVE-2020-12771      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12771   |
| CVE-2020-12888      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12888   |
| CVE-2020-13776      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-13776   |
| CVE-2020-14145      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14145   |
| CVE-2020-14155      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14155   |
| CVE-2020-14303      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14303   |
| CVE-2020-14304      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14304   |
| CVE-2020-14305      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14305   |
| CVE-2020-14314      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14314   |
| CVE-2020-14331      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14331   |
| CVE-2020-14342      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14342   |
| CVE-2020-14351      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14351   |
| CVE-2020-14386      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14386   |
| CVE-2020-15393      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15393   |
| CVE-2020-15778      |  0.0 | local  | POC |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15778   |
| CVE-2020-15780      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15780   |
| CVE-2020-15802      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15802   |
| CVE-2020-16166      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-16166   |
| CVE-2020-1712       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-1712    |
| CVE-2020-1751       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-1751    |
| CVE-2020-1752       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-1752    |
| CVE-2020-1968       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-1968    |
| CVE-2020-24372      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-24372   |
| CVE-2020-24659      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-24659   |
| CVE-2020-25211      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-25211   |
| CVE-2020-25212      |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-25212   |
| CVE-2020-25284      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-25284   |
| CVE-2020-25285      |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-25285   |
| CVE-2020-6096       |  0.0 | local  | POC |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-6096    |
| CVE-2020-8231       |  0.0 |        |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-8231    |
| CVE-2020-8492       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-8492    |
| CVE-2020-8991       |  0.0 | local  |     |               | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-8991    |
| TEMP-0000000-A4EF31 |  0.0 |        |     |               | unfixed |                                                   |
| TEMP-0000000-F7A20F |  0.0 |        |     |               | unfixed |                                                   |
| TEMP-0290435-0B57B5 |  0.0 |        |     |               | unfixed |                                                   |
| TEMP-0517018-A83CE6 |  0.0 |        |     |               | unfixed |                                                   |
| TEMP-0628843-DBAD28 |  0.0 |        |     |               | unfixed |                                                   |
| TEMP-0841856-B18BAF |  0.0 |        |     |               | unfixed |                                                   |
+---------------------+------+--------+-----+---------------+---------+---------------------------------------------------+
