localhost (ubuntu18.04)
=======================
Total: 359 (High:92 Medium:236 Low:31 ?:0), 0/281 Fixed, 1935 installed, 16 exploits, en: 3, ja: 1 alerts

+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
|      CVE-ID      | CVSS | ATTACK | POC |  CERT  |  FIXED  |                        NVD                        |
| CVE-2019-3016    |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-3016    |
| CVE-2020-0548    |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-0548    |
| CVE-2020-0549    |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-0549    |
| CVE-2011-2668    |  6.8 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2011-2668    |
| CVE-2019-6110    |  6.8 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6110    |
| CVE-2015-8553    |  6.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-8553    |
| CVE-2016-2781    |  6.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-2781    |
| CVE-2017-14528   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14528   |
| CVE-2017-15099   |  6.5 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2017-15099   |
| CVE-2017-8834    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-8834    |
| CVE-2017-9937    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9937    |
| CVE-2018-10126   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10126   |
| CVE-2018-10373   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10373   |
| CVE-2018-10733   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10733   |
| CVE-2018-11439   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-11439   |
| CVE-2018-1305    |  6.5 |  AV:N  | POC |        |         | https://nvd.nist.gov/vuln/detail/CVE-2018-1305    |
| CVE-2018-14036   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-14036   |
| CVE-2018-14048   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-14048   |
| CVE-2018-17794   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17794   |
| CVE-2018-17967   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17967   |
| CVE-2018-18064   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18064   |
| CVE-2018-19208   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19208   |
| CVE-2018-3979    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-3979    |
| CVE-2018-5710    |  6.5 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-5710    |
| CVE-2019-10871   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-10871   |
| CVE-2019-11026   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11026   |
| CVE-2019-17595   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-17595   |
| CVE-2019-5108    |  6.5 |  AV:A  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-5108    |
| CVE-2019-6461    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6461    |
| CVE-2019-6462    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6462    |
| CVE-2019-0221    |  6.1 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2019-0221    |
| CVE-2019-18348   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-18348   |
| CVE-2019-9740    |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9740    |
| CVE-2019-9947    |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9947    |
| CVE-2015-8985    |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-8985    |
| CVE-2016-10228   |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10228   |
| CVE-2017-7485    |  5.9 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2017-7485    |
| CVE-2018-1121    |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-1121    |
| CVE-2018-1196    |  5.9 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2018-1196    |
| CVE-2018-1304    |  5.9 |  AV:N  | POC |        |         | https://nvd.nist.gov/vuln/detail/CVE-2018-1304    |
| CVE-2018-8037    |  5.9 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2018-8037    |
| CVE-2019-12384   |  5.9 |  AV:N  | POC |        |         | https://nvd.nist.gov/vuln/detail/CVE-2019-12384   |
| CVE-2019-12814   |  5.9 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2019-12814   |
| CVE-2019-12904   |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12904   |
| CVE-2014-8242    |  5.8 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-8242    |
| CVE-2018-16869   |  5.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-16869   |
| CVE-2018-16868   |  5.6 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-16868   |
| CVE-2016-10723   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10723   |
| CVE-2016-8660    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-8660    |
| CVE-2017-11548   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-11548   |
| CVE-2017-13693   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-13693   |
| CVE-2017-7475    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7475    |
| CVE-2017-7960    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7960    |
| CVE-2017-8845    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-8845    |
| CVE-2017-9778    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9778    |
| CVE-2018-10322   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10322   |
| CVE-2018-10372   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10372   |
| CVE-2018-10534   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10534   |
| CVE-2018-10535   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10535   |
| CVE-2018-12641   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12641   |
| CVE-2018-12928   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12928   |
| CVE-2018-12929   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12929   |
| CVE-2018-13095   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-13095   |
| CVE-2018-17358   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17358   |
| CVE-2018-17359   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17359   |
| CVE-2018-17360   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17360   |
| CVE-2018-17985   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17985   |
| CVE-2018-18309   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18309   |
| CVE-2018-18484   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18484   |
| CVE-2018-18605   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18605   |
| CVE-2018-18606   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18606   |
| CVE-2018-18607   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18607   |
| CVE-2018-18700   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18700   |
| CVE-2018-18701   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18701   |
| CVE-2018-19932   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19932   |
| CVE-2018-20002   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20002   |
| CVE-2018-20651   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20651   |
| CVE-2018-20671   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20671   |
| CVE-2018-8945    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-8945    |
| CVE-2018-9138    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-9138    |
| CVE-2018-9996    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-9996    |
| CVE-2019-11360   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11360   |
| CVE-2019-12380   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12380   |
| CVE-2019-14444   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14444   |
| CVE-2019-16865   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-16865   |
| CVE-2019-18786   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-18786   |
| CVE-2019-19221   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-19221   |
| CVE-2019-19462   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-19462   |
| CVE-2019-20096   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20096   |
| CVE-2019-2053    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-2053    |
| CVE-2019-2228    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-2228    |
| CVE-2019-7309    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-7309    |
| CVE-2015-9019    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-9019    |
| CVE-2016-10739   |  5.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10739   |
| CVE-2016-9797    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9797    |
| CVE-2016-9798    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9798    |
| CVE-2016-9799    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9799    |
| CVE-2016-9800    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9800    |
| CVE-2016-9801    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9801    |
| CVE-2016-9802    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9802    |
| CVE-2016-9803    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9803    |
| CVE-2016-9804    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9804    |
| CVE-2018-15919   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-15919   |
| CVE-2018-20217   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20217   |
| CVE-2018-7159    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-7159    |
| CVE-2018-7169    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-7169    |
| CVE-2019-11038   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11038   |
| CVE-2019-11727   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11727   |
| CVE-2019-14834   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14834   |
| CVE-2019-1549    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-1549    |
| CVE-2015-5276    |  5.0 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2015-5276    |
| CVE-2019-1551    |  5.0 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-1551    |
| CVE-2019-19911   |  5.0 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-19911   |
| CVE-2019-20386   |  5.0 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20386   |
| CVE-2018-17977   |  4.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17977   |
| CVE-2019-15213   |  4.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-15213   |
| CVE-2019-15217   |  4.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-15217   |
| CVE-2013-4235    |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2013-4235    |
| CVE-2017-0537    |  4.7 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-0537    |
| CVE-2017-14159   |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14159   |
| CVE-2018-20482   |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20482   |
| CVE-2019-1547    |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-1547    |
| CVE-2019-19965   |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-19965   |
| CVE-2019-19947   |  4.6 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-19947   |
| CVE-2020-7053    |  4.6 |  AV:L  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-7053    |
| CVE-2019-5068    |  4.4 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-5068    |
| CVE-2011-2669    |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2011-2669    |
| CVE-2017-7674    |  4.3 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2017-7674    |
| CVE-2018-11784   |  4.3 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2018-11784   |
| CVE-2018-12123   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12123   |
| CVE-2019-10130   |  4.3 |  AV:N  |     |        |         | https://nvd.nist.gov/vuln/detail/CVE-2019-10130   |
| CVE-2019-13722   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-13722   |
| CVE-2019-1563    |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-1563    |
| CVE-2020-2580    |  4.0 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-2580    |
| CVE-2020-2588    |  4.0 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-2588    |
| CVE-2020-2627    |  4.0 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-2627    |
| CVE-2020-2679    |  4.0 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-2679    |
| CVE-2020-2686    |  4.0 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-2686    |
| CVE-2012-1093    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1093    |
| CVE-2012-1096    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1096    |
| CVE-2019-14855   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14855   |
| CVE-2019-18634   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-18634   |
| CVE-2020-2694    |  3.5 |  AV:N  |     |        | unknown | https://nvd.nist.gov/vuln/detail/CVE-2020-2694    |
| CVE-2009-5080    |  3.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2009-5080    |
| CVE-2012-6655    |  3.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-6655    |
| CVE-2018-10910   |  3.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10910   |
| CVE-2016-1000002 |  2.4 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-1000002 |
+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
